Date,AQI Value
2022-08-19,105
2022-08-19,31
2022-08-19,91
2022-08-19,38
2022-08-19,141
2022-08-19,83
2022-08-19,62
2022-08-19,17
2022-08-19,7
2022-08-19,183
2022-08-19,24
2022-08-19,72
2022-08-19,114
2022-08-19,35
2022-08-19,33
2022-08-19,69
2022-08-19,48
2022-08-19,72
2022-08-19,36
2022-08-19,83
2022-08-19,80
2022-08-19,60
2022-08-19,44
2022-08-19,78
2022-08-19,59
2022-08-19,35
2022-08-19,65
2022-08-19,77
2022-08-19,110
2022-08-19,87
2022-08-19,25
2022-08-19,88
2022-08-19,46
2022-08-19,142
2022-08-19,76
2022-08-19,130
2022-08-19,52
2022-08-19,87
2022-08-19,22
2022-08-19,57
2022-08-19,11
2022-08-19,92
2022-08-19,223
2022-08-20,17
2022-08-20,65
2022-08-20,17
2022-08-20,104
2022-08-20,69
2022-08-20,56
2022-08-20,86
2022-08-20,20
2022-08-20,26
2022-08-20,176
2022-08-20,141
2022-08-20,46
2022-08-20,28
2022-08-20,30
2022-08-20,4
2022-08-20,20
2022-08-20,73
2022-08-20,65
2022-08-20,12
2022-08-20,37
2022-08-20,39
2022-08-20,15
2022-08-20,67
2022-08-20,49
2022-08-20,2
2022-08-20,125
2022-08-20,25
2022-08-20,114
2022-08-20,129
2022-08-20,68
2022-08-20,44
2022-08-20,30
2022-08-20,77
2022-08-20,65
2022-08-20,16
2022-08-20,13
2022-08-20,62
2022-08-20,86
2022-08-20,77
2022-08-20,34
2022-08-20,129
2022-08-20,65
2022-08-20,46
2022-08-20,16
2022-08-20,115
2022-08-20,7
2022-08-20,63
2022-08-20,69
2022-08-20,85
2022-08-20,30
2022-08-20,47
2022-08-20,10
2022-08-20,6
2022-08-20,1
2022-08-20,32
2022-08-20,11
2022-08-20,29
2022-08-20,50
2022-08-20,7
2022-08-20,168
2022-08-20,93
2022-08-20,152
2022-08-20,468
2022-08-20,27
2022-08-20,87
2022-08-20,52
2022-08-20,55
2022-08-20,78
2022-08-20,40
2022-08-20,34
2022-08-20,96
2022-08-20,63
2022-08-20,44
2022-08-20,110
2022-08-20,99
2022-08-20,32
2022-08-20,139
2022-08-20,76
2022-08-20,1
2022-08-20,19
2022-08-20,28
2022-08-20,44
2022-08-20,26
2022-08-20,47
2022-08-20,54
2022-08-20,69
2022-08-20,48
2022-08-20,28
2022-08-20,77
2022-08-20,21
2022-08-20,20
2022-08-20,37
2022-08-20,38
2022-08-20,51
2022-08-20,56
2022-08-20,42
2022-08-20,22
2022-08-20,16
2022-08-20,105
2022-08-20,30
2022-08-20,91
2022-08-20,49
2022-08-20,116
2022-08-20,83
2022-08-20,62
2022-08-20,19
2022-08-20,3
2022-08-20,183
2022-08-20,26
2022-08-20,67
2022-08-20,134
2022-08-20,37
2022-08-20,33
2022-08-20,80
2022-08-20,58
2022-08-20,51
2022-08-20,34
2022-08-20,83
2022-08-20,68
2022-08-20,61
2022-08-20,47
2022-08-20,25
2022-08-20,36
2022-08-20,27
2022-08-20,62
2022-08-20,66
2022-08-20,107
2022-08-20,81
2022-08-20,29
2022-08-20,113
2022-08-20,30
2022-08-20,108
2022-08-20,77
2022-08-20,109
2022-08-20,44
2022-08-20,89
2022-08-20,2
2022-08-20,37
2022-08-20,20
2022-08-20,63
2022-08-20,163
2022-08-21,19
2022-08-21,65
2022-08-21,17
2022-08-21,129
2022-08-21,61
2022-08-21,51
2022-08-21,50
2022-08-21,23
2022-08-21,28
2022-08-21,179
2022-08-21,141
2022-08-21,40
2022-08-21,34
2022-08-21,14
2022-08-21,3
2022-08-21,33
2022-08-21,58
2022-08-21,68
2022-08-21,10
2022-08-21,36
2022-08-21,12
2022-08-21,15
2022-08-21,68
2022-08-21,18
2022-08-21,1
2022-08-21,105
2022-08-21,55
2022-08-21,102
2022-08-21,153
2022-08-21,57
2022-08-21,18
2022-08-21,25
2022-08-21,66
2022-08-21,46
2022-08-21,21
2022-08-21,16
2022-08-21,61
2022-08-21,86
2022-08-21,104
2022-08-21,36
2022-08-21,147
2022-08-21,62
2022-08-21,50
2022-08-21,16
2022-08-21,106
2022-08-21,7
2022-08-21,77
2022-08-21,63
2022-08-21,88
2022-08-21,9
2022-08-21,53
2022-08-21,7
2022-08-21,11
2022-08-21,4
2022-08-21,25
2022-08-21,4
2022-08-21,32
2022-08-21,42
2022-08-21,8
2022-08-21,162
2022-08-21,93
2022-08-21,156
2022-08-21,168
2022-08-21,24
2022-08-21,96
2022-08-21,54
2022-08-21,53
2022-08-21,68
2022-08-21,2
2022-08-21,30
2022-08-21,84
2022-08-21,55
2022-08-21,46
2022-08-21,156
2022-08-21,81
2022-08-21,19
2022-08-21,25
2022-08-21,76
2022-08-21,13
2022-08-21,33
2022-08-21,33
2022-08-21,40
2022-08-21,24
2022-08-21,47
2022-08-21,91
2022-08-21,55
2022-08-21,37
2022-08-21,22
2022-08-21,87
2022-08-21,19
2022-08-21,17
2022-08-21,45
2022-08-21,22
2022-08-21,29
2022-08-21,56
2022-08-21,40
2022-08-21,24
2022-08-21,29
2022-08-21,105
2022-08-21,26
2022-08-21,91
2022-08-21,51
2022-08-21,82
2022-08-21,83
2022-08-21,35
2022-08-21,16
2022-08-21,5
2022-08-21,183
2022-08-21,27
2022-08-21,68
2022-08-21,143
2022-08-21,55
2022-08-21,33
2022-08-21,71
2022-08-21,44
2022-08-21,32
2022-08-21,21
2022-08-21,83
2022-08-21,88
2022-08-21,58
2022-08-21,33
2022-08-21,53
2022-08-21,27
2022-08-21,35
2022-08-21,61
2022-08-21,62
2022-08-21,113
2022-08-21,91
2022-08-21,27
2022-08-21,85
2022-08-21,25
2022-08-21,105
2022-08-21,65
2022-08-21,115
2022-08-21,42
2022-08-21,100
2022-08-21,72
2022-08-21,34
2022-08-21,9
2022-08-21,38
2022-08-21,137
2022-08-22,16
2022-08-22,65
2022-08-22,11
2022-08-22,139
2022-08-22,58
2022-08-22,66
2022-08-22,41
2022-08-22,20
2022-08-22,14
2022-08-22,173
2022-08-22,141
2022-08-22,36
2022-08-22,39
2022-08-22,15
2022-08-22,9
2022-08-22,55
2022-08-22,51
2022-08-22,86
2022-08-22,10
2022-08-22,32
2022-08-22,41
2022-08-22,15
2022-08-22,127
2022-08-22,27
2022-08-22,1
2022-08-22,128
2022-08-22,70
2022-08-22,96
2022-08-22,141
2022-08-22,62
2022-08-22,34
2022-08-22,20
2022-08-22,66
2022-08-22,42
2022-08-22,35
2022-08-22,20
2022-08-22,63
2022-08-22,86
2022-08-22,52
2022-08-22,23
2022-08-22,179
2022-08-22,22
2022-08-22,57
2022-08-22,16
2022-08-22,164
2022-08-22,1
2022-08-22,96
2022-08-22,63
2022-08-22,87
2022-08-22,10
2022-08-22,45
2022-08-22,5
2022-08-22,15
2022-08-22,1
2022-08-22,26
2022-08-22,8
2022-08-22,38
2022-08-22,49
2022-08-22,9
2022-08-22,181
2022-08-22,93
2022-08-22,146
2022-08-22,134
2022-08-22,21
2022-08-22,75
2022-08-22,59
2022-08-22,55
2022-08-22,82
2022-08-22,9
2022-08-22,31
2022-08-22,100
2022-08-22,60
2022-08-22,48
2022-08-22,104
2022-08-22,77
2022-08-22,63
2022-08-22,21
2022-08-22,76
2022-08-22,23
2022-08-22,44
2022-08-22,39
2022-08-22,36
2022-08-22,42
2022-08-22,36
2022-08-22,70
2022-08-22,60
2022-08-22,31
2022-08-22,25
2022-08-22,92
2022-08-22,15
2022-08-22,20
2022-08-22,35
2022-08-22,30
2022-08-22,29
2022-08-22,64
2022-08-22,50
2022-08-22,23
2022-08-22,15
2022-08-22,105
2022-08-22,20
2022-08-22,91
2022-08-22,45
2022-08-22,80
2022-08-22,83
2022-08-22,58
2022-08-22,11
2022-08-22,4
2022-08-22,183
2022-08-22,18
2022-08-22,86
2022-08-22,122
2022-08-22,55
2022-08-22,33
2022-08-22,69
2022-08-22,42
2022-08-22,51
2022-08-22,22
2022-08-22,83
2022-08-22,90
2022-08-22,55
2022-08-22,57
2022-08-22,76
2022-08-22,19
2022-08-22,46
2022-08-22,66
2022-08-22,91
2022-08-22,86
2022-08-22,78
2022-08-22,41
2022-08-22,105
2022-08-22,102
2022-08-22,137
2022-08-22,68
2022-08-22,149
2022-08-22,40
2022-08-22,77
2022-08-22,64
2022-08-22,33
2022-08-22,4
2022-08-22,69
2022-08-22,136
2022-08-23,20
2022-08-23,65
2022-08-23,8
2022-08-23,116
2022-08-23,70
2022-08-23,62
2022-08-23,57
2022-08-23,22
2022-08-23,10
2022-08-23,172
2022-08-23,141
2022-08-23,28
2022-08-23,57
2022-08-23,27
2022-08-23,61
2022-08-23,70
2022-08-23,46
2022-08-23,71
2022-08-23,10
2022-08-23,31
2022-08-23,57
2022-08-23,15
2022-08-23,68
2022-08-23,11
2022-08-23,1
2022-08-23,76
2022-08-23,78
2022-08-23,148
2022-08-23,142
2022-08-23,93
2022-08-23,55
2022-08-23,14
2022-08-23,46
2022-08-23,43
2022-08-23,15
2022-08-23,20
2022-08-23,54
2022-08-23,86
2022-08-23,58
2022-08-23,15
2022-08-23,114
2022-08-23,20
2022-08-23,46
2022-08-23,16
2022-08-23,41
2022-08-23,1
2022-08-23,86
2022-08-23,44
2022-08-23,67
2022-08-23,26
2022-08-23,51
2022-08-23,9
2022-08-23,10
2022-08-23,3
2022-08-23,112
2022-08-23,4
2022-08-23,51
2022-08-23,36
2022-08-23,21
2022-08-23,174
2022-08-23,93
2022-08-23,145
2022-08-23,159
2022-08-23,19
2022-08-23,75
2022-08-23,60
2022-08-23,72
2022-08-23,88
2022-08-23,6
2022-08-23,29
2022-08-23,59
2022-08-23,106
2022-08-23,51
2022-08-23,99
2022-08-23,71
2022-08-23,85
2022-08-23,35
2022-08-23,76
2022-08-23,5
2022-08-23,12
2022-08-23,19
2022-08-23,27
2022-08-23,50
2022-08-23,39
2022-08-23,123
2022-08-23,58
2022-08-23,28
2022-08-23,24
2022-08-23,85
2022-08-23,21
2022-08-23,20
2022-08-23,37
2022-08-23,30
2022-08-23,38
2022-08-23,83
2022-08-23,54
2022-08-23,20
2022-08-23,23
2022-08-23,105
2022-08-23,21
2022-08-23,91
2022-08-23,47
2022-08-23,94
2022-08-23,83
2022-08-23,66
2022-08-23,32
2022-08-23,11
2022-08-23,183
2022-08-23,22
2022-08-23,65
2022-08-23,150
2022-08-23,47
2022-08-23,33
2022-08-23,73
2022-08-23,39
2022-08-23,20
2022-08-23,32
2022-08-23,83
2022-08-23,96
2022-08-23,53
2022-08-23,49
2022-08-23,68
2022-08-23,21
2022-08-23,29
2022-08-23,69
2022-08-23,100
2022-08-23,110
2022-08-23,70
2022-08-23,53
2022-08-23,94
2022-08-23,30
2022-08-23,119
2022-08-23,60
2022-08-23,130
2022-08-23,55
2022-08-23,85
2022-08-23,80
2022-08-23,33
2022-08-23,26
2022-08-23,92
2022-08-23,65
2022-08-23,11
2022-08-23,65
2022-08-23,15
2022-08-23,129
2022-08-23,38
2022-08-23,88
2022-08-23,40
2022-08-23,22
2022-08-23,14
2022-08-23,161
2022-08-23,141
2022-08-23,40
2022-08-23,16
2022-08-23,17
2022-08-23,5
2022-08-23,70
2022-08-23,46
2022-08-23,94
2022-08-23,10
2022-08-23,38
2022-08-23,35
2022-08-23,15
2022-08-23,73
2022-08-23,18
2022-08-23,1
2022-08-23,99
2022-08-23,21
2022-08-23,120
2022-08-23,137
2022-08-23,84
2022-08-23,45
2022-08-23,23
2022-08-23,51
2022-08-23,64
2022-08-23,26
2022-08-23,15
2022-08-23,77
2022-08-23,86
2022-08-23,71
2022-08-23,37
2022-08-23,184
2022-08-23,31
2022-08-23,59
2022-08-23,21
2022-08-23,106
2022-08-23,8
2022-08-23,96
2022-08-23,71
2022-08-23,70
2022-08-23,42
2022-08-23,47
2022-08-23,5
2022-08-23,14
2022-08-23,1
2022-08-23,36
2022-08-23,20
2022-08-23,85
2022-08-23,41
2022-08-23,65
2022-08-23,159
2022-08-23,93
2022-08-23,151
2022-08-23,129
2022-08-23,19
2022-08-23,68
2022-08-23,54
2022-08-23,65
2022-08-23,79
2022-08-23,11
2022-08-23,27
2022-08-23,86
2022-08-23,83
2022-08-23,45
2022-08-23,87
2022-08-23,62
2022-08-23,59
2022-08-23,24
2022-08-23,76
2022-08-23,92
2022-08-23,46
2022-08-23,31
2022-08-23,24
2022-08-23,61
2022-08-23,41
2022-08-23,57
2022-08-23,56
2022-08-23,32
2022-08-23,40
2022-08-23,75
2022-08-23,26
2022-08-23,21
2022-08-23,34
2022-08-23,28
2022-08-23,29
2022-08-23,50
2022-08-23,52
2022-08-23,14
2022-08-23,22
2022-08-23,105
2022-08-23,22
2022-08-23,91
2022-08-23,36
2022-08-23,110
2022-08-23,83
2022-08-23,77
2022-08-23,29
2022-08-23,9
2022-08-23,183
2022-08-23,37
2022-08-23,66
2022-08-23,166
2022-08-23,40
2022-08-23,33
2022-08-23,69
2022-08-23,49
2022-08-23,46
2022-08-23,25
2022-08-23,83
2022-08-23,85
2022-08-23,63
2022-08-23,26
2022-08-23,55
2022-08-23,28
2022-08-23,50
2022-08-23,66
2022-08-23,85
2022-08-23,121
2022-08-23,73
2022-08-23,45
2022-08-23,98
2022-08-23,74
2022-08-23,130
2022-08-23,62
2022-08-23,114
2022-08-23,47
2022-08-23,89
2022-08-23,113
2022-08-23,46
2022-08-23,25
2022-08-23,93
2022-08-23,96
2022-08-24,34
2022-08-24,65
2022-08-24,60
2022-08-24,150
2022-08-24,28
2022-08-24,93
2022-08-24,27
2022-08-24,22
2022-08-24,45
2022-08-24,161
2022-08-24,141
2022-08-24,42
2022-08-24,38
2022-08-24,5
2022-08-24,8
2022-08-24,46
2022-08-24,45
2022-08-24,96
2022-08-24,10
2022-08-24,37
2022-08-24,58
2022-08-24,15
2022-08-24,91
2022-08-24,44
2022-08-24,1
2022-08-24,100
2022-08-24,74
2022-08-24,134
2022-08-24,148
2022-08-24,72
2022-08-24,57
2022-08-24,23
2022-08-24,37
2022-08-24,86
2022-08-24,27
2022-08-24,20
2022-08-24,73
2022-08-24,86
2022-08-24,73
2022-08-24,40
2022-08-24,99
2022-08-24,48
2022-08-24,66
2022-08-24,17
2022-08-24,156
2022-08-24,18
2022-08-24,63
2022-08-24,77
2022-08-24,57
2022-08-24,38
2022-08-24,44
2022-08-24,1
2022-08-24,11
2022-08-24,4
2022-08-24,34
2022-08-24,10
2022-08-24,25
2022-08-24,61
2022-08-24,14
2022-08-24,167
2022-08-24,93
2022-08-24,155
2022-08-24,107
2022-08-24,18
2022-08-24,78
2022-08-24,60
2022-08-24,57
2022-08-24,71
2022-08-24,25
2022-08-24,29
2022-08-24,85
2022-08-24,52
2022-08-24,50
2022-08-24,91
2022-08-24,86
2022-08-24,51
2022-08-24,30
2022-08-24,76
2022-08-24,24
2022-08-24,47
2022-08-24,92
2022-08-24,58
2022-08-24,55
2022-08-24,50
2022-08-24,34
2022-08-24,59
2022-08-24,31
2022-08-24,14
2022-08-24,99
2022-08-24,19
2022-08-24,18
2022-08-24,48
2022-08-24,39
2022-08-24,33
2022-08-24,47
2022-08-24,66
2022-08-24,21
2022-08-24,20
2022-08-24,105
2022-08-24,30
2022-08-24,91
2022-08-24,42
2022-08-24,99
2022-08-24,83
2022-08-24,100
2022-08-24,25
2022-08-24,2
2022-08-24,183
2022-08-24,35
2022-08-24,71
2022-08-24,158
2022-08-24,39
2022-08-24,33
2022-08-24,88
2022-08-24,44
2022-08-24,77
2022-08-24,34
2022-08-24,83
2022-08-24,60
2022-08-24,83
2022-08-24,38
2022-08-24,151
2022-08-24,17
2022-08-24,50
2022-08-24,60
2022-08-24,89
2022-08-24,128
2022-08-24,60
2022-08-24,28
2022-08-24,108
2022-08-24,34
2022-08-24,146
2022-08-24,48
2022-08-24,108
2022-08-24,42
2022-08-24,81
2022-08-24,74
2022-08-24,30
2022-08-24,40
2022-08-24,124
2022-08-24,117
2022-08-25,47
2022-08-25,65
2022-08-25,31
2022-08-25,73
2022-08-25,46
2022-08-25,56
2022-08-25,72
2022-08-25,45
2022-08-25,20
2022-08-25,161
2022-08-25,141
2022-08-25,53
2022-08-25,77
2022-08-25,2
2022-08-25,6
2022-08-25,53
2022-08-25,48
2022-08-25,106
2022-08-25,10
2022-08-25,51
2022-08-25,22
2022-08-25,15
2022-08-25,78
2022-08-25,44
2022-08-25,1
2022-08-25,72
2022-08-25,65
2022-08-25,129
2022-08-25,151
2022-08-25,81
2022-08-25,43
2022-08-25,38
2022-08-25,35
2022-08-25,98
2022-08-25,19
2022-08-25,13
2022-08-25,63
2022-08-25,86
2022-08-25,61
2022-08-25,19
2022-08-25,168
2022-08-25,30
2022-08-25,70
2022-08-25,14
2022-08-25,184
2022-08-25,23
2022-08-25,63
2022-08-25,98
2022-08-25,69
2022-08-25,9
2022-08-25,48
2022-08-25,5
2022-08-25,9
2022-08-25,3
2022-08-25,40
2022-08-25,10
2022-08-25,31
2022-08-25,65
2022-08-25,10
2022-08-25,172
2022-08-25,93
2022-08-25,144
2022-08-25,165
2022-08-25,25
2022-08-25,67
2022-08-25,69
2022-08-25,55
2022-08-25,71
2022-08-25,15
2022-08-25,32
2022-08-25,107
2022-08-25,61
2022-08-25,46
2022-08-25,69
2022-08-25,88
2022-08-25,53
2022-08-25,30
2022-08-25,76
2022-08-25,6
2022-08-25,51
2022-08-25,77
2022-08-25,46
2022-08-25,34
2022-08-25,73
2022-08-25,39
2022-08-25,63
2022-08-25,33
2022-08-25,21
2022-08-25,88
2022-08-25,15
2022-08-25,23
2022-08-25,53
2022-08-25,52
2022-08-25,47
2022-08-25,54
2022-08-25,93
2022-08-25,20
2022-08-25,21
2022-08-25,105
2022-08-25,35
2022-08-25,91
2022-08-25,42
2022-08-25,86
2022-08-25,83
2022-08-25,76
2022-08-25,29
2022-08-25,2
2022-08-25,183
2022-08-25,34
2022-08-25,69
2022-08-25,138
2022-08-25,39
2022-08-25,33
2022-08-25,79
2022-08-25,59
2022-08-25,80
2022-08-25,47
2022-08-25,83
2022-08-25,83
2022-08-25,65
2022-08-25,53
2022-08-25,72
2022-08-25,20
2022-08-25,63
2022-08-25,56
2022-08-25,67
2022-08-25,86
2022-08-25,57
2022-08-25,37
2022-08-25,125
2022-08-25,59
2022-08-25,138
2022-08-25,56
2022-08-25,119
2022-08-25,50
2022-08-25,88
2022-08-25,82
2022-08-25,34
2022-08-25,19
2022-08-25,46
2022-08-25,98
2022-08-26,31
2022-08-26,65
2022-08-26,71
2022-08-26,111
2022-08-26,53
2022-08-26,52
2022-08-26,51
2022-08-26,48
2022-08-26,47
2022-08-26,161
2022-08-26,141
2022-08-26,57
2022-08-26,28
2022-08-26,10
2022-08-26,2
2022-08-26,105
2022-08-26,48
2022-08-26,74
2022-08-26,10
2022-08-26,44
2022-08-26,20
2022-08-26,15
2022-08-26,75
2022-08-26,29
2022-08-26,1
2022-08-26,90
2022-08-26,137
2022-08-26,126
2022-08-26,162
2022-08-26,80
2022-08-26,20
2022-08-26,38
2022-08-26,26
2022-08-26,85
2022-08-26,30
2022-08-26,11
2022-08-26,63
2022-08-26,86
2022-08-26,93
2022-08-26,23
2022-08-26,165
2022-08-26,21
2022-08-26,59
2022-08-26,14
2022-08-26,154
2022-08-26,3
2022-08-26,58
2022-08-26,75
2022-08-26,92
2022-08-26,25
2022-08-26,51
2022-08-26,6
2022-08-26,25
2022-08-26,1
2022-08-26,73
2022-08-26,27
2022-08-26,32
2022-08-26,69
2022-08-26,12
2022-08-26,214
2022-08-26,93
2022-08-26,134
2022-08-26,370
2022-08-26,16
2022-08-26,52
2022-08-26,61
2022-08-26,53
2022-08-26,78
2022-08-26,23
2022-08-26,34
2022-08-26,110
2022-08-26,99
2022-08-26,35
2022-08-26,125
2022-08-26,67
2022-08-26,24
2022-08-26,25
2022-08-26,76
2022-08-26,15
2022-08-26,16
2022-08-26,26
2022-08-26,42
2022-08-26,38
2022-08-26,53
2022-08-26,43
2022-08-26,55
2022-08-26,37
2022-08-26,22
2022-08-26,91
2022-08-26,23
2022-08-26,28
2022-08-26,36
2022-08-26,44
2022-08-26,35
2022-08-26,75
2022-08-26,28
2022-08-26,24
2022-08-26,28
2022-08-26,105
2022-08-26,32
2022-08-26,91
2022-08-26,34
2022-08-26,105
2022-08-26,83
2022-08-26,55
2022-08-26,27
2022-08-26,2
2022-08-26,183
2022-08-26,21
2022-08-26,68
2022-08-26,161
2022-08-26,46
2022-08-26,33
2022-08-26,81
2022-08-26,58
2022-08-26,69
2022-08-26,55
2022-08-26,83
2022-08-26,112
2022-08-26,57
2022-08-26,23
2022-08-26,72
2022-08-26,30
2022-08-26,45
2022-08-26,56
2022-08-26,56
2022-08-26,72
2022-08-26,50
2022-08-26,20
2022-08-26,91
2022-08-26,91
2022-08-26,117
2022-08-26,51
2022-08-26,107
2022-08-26,54
2022-08-26,92
2022-08-26,53
2022-08-26,42
2022-08-26,2
2022-08-26,49
2022-08-26,131
2022-08-27,43
2022-08-27,65
2022-08-27,53
2022-08-27,91
2022-08-27,29
2022-08-27,55
2022-08-27,64
2022-08-27,38
2022-08-27,31
2022-08-27,161
2022-08-27,141
2022-08-27,65
2022-08-27,24
2022-08-27,15
2022-08-27,3
2022-08-27,100
2022-08-27,47
2022-08-27,65
2022-08-27,12
2022-08-27,48
2022-08-27,69
2022-08-27,15
2022-08-27,42
2022-08-27,25
2022-08-27,1
2022-08-27,160
2022-08-27,122
2022-08-27,98
2022-08-27,124
2022-08-27,80
2022-08-27,42
2022-08-27,38
2022-08-27,36
2022-08-27,61
2022-08-27,21
2022-08-27,20
2022-08-27,85
2022-08-27,86
2022-08-27,100
2022-08-27,39
2022-08-27,142
2022-08-27,45
2022-08-27,56
2022-08-27,12
2022-08-27,282
2022-08-27,35
2022-08-27,63
2022-08-27,65
2022-08-27,49
2022-08-27,30
2022-08-27,51
2022-08-27,3
2022-08-27,29
2022-08-27,14
2022-08-27,49
2022-08-27,22
2022-08-27,52
2022-08-27,67
2022-08-27,15
2022-08-27,172
2022-08-27,93
2022-08-27,140
2022-08-27,283
2022-08-27,24
2022-08-27,45
2022-08-27,68
2022-08-27,53
2022-08-27,82
2022-08-27,20
2022-08-27,39
2022-08-27,110
2022-08-27,128
2022-08-27,40
2022-08-27,126
2022-08-27,71
2022-08-27,58
2022-08-27,42
2022-08-27,76
2022-08-27,1
2022-08-27,40
2022-08-27,36
2022-08-27,38
2022-08-27,31
2022-08-27,54
2022-08-27,38
2022-08-27,62
2022-08-27,31
2022-08-27,29
2022-08-27,116
2022-08-27,33
2022-08-27,28
2022-08-27,27
2022-08-27,40
2022-08-27,42
2022-08-27,77
2022-08-27,36
2022-08-27,24
2022-08-27,19
2022-08-27,105
2022-08-27,30
2022-08-27,91
2022-08-27,31
2022-08-27,91
2022-08-27,83
2022-08-27,58
2022-08-27,33
2022-08-27,8
2022-08-27,183
2022-08-27,30
2022-08-27,90
2022-08-27,160
2022-08-27,46
2022-08-27,33
2022-08-27,71
2022-08-27,36
2022-08-27,64
2022-08-27,53
2022-08-27,83
2022-08-27,69
2022-08-27,58
2022-08-27,53
2022-08-27,72
2022-08-27,41
2022-08-27,43
2022-08-27,59
2022-08-27,92
2022-08-27,109
2022-08-27,58
2022-08-27,33
2022-08-27,96
2022-08-27,82
2022-08-27,149
2022-08-27,59
2022-08-27,110
2022-08-27,52
2022-08-27,69
2022-08-27,112
2022-08-27,46
2022-08-27,23
2022-08-27,66
2022-08-27,169
2022-08-28,31
2022-08-28,65
2022-08-28,46
2022-08-28,97
2022-08-28,24
2022-08-28,58
2022-08-28,57
2022-08-28,25
2022-08-28,32
2022-08-28,161
2022-08-28,141
2022-08-28,70
2022-08-28,21
2022-08-28,13
2022-08-28,5
2022-08-28,110
2022-08-28,48
2022-08-28,87
2022-08-28,10
2022-08-28,42
2022-08-28,113
2022-08-28,15
2022-08-28,61
2022-08-28,39
2022-08-28,6
2022-08-28,96
2022-08-28,30
2022-08-28,91
2022-08-28,141
2022-08-28,69
2022-08-28,22
2022-08-28,23
2022-08-28,48
2022-08-28,65
2022-08-28,23
2022-08-28,25
2022-08-28,86
2022-08-28,86
2022-08-28,46
2022-08-28,43
2022-08-28,124
2022-08-28,42
2022-08-28,55
2022-08-28,19
2022-08-28,163
2022-08-28,20
2022-08-28,68
2022-08-28,55
2022-08-28,82
2022-08-28,30
2022-08-28,54
2022-08-28,1
2022-08-28,20
2022-08-28,1
2022-08-28,49
2022-08-28,5
2022-08-28,80
2022-08-28,57
2022-08-28,18
2022-08-28,183
2022-08-28,93
2022-08-28,160
2022-08-28,173
2022-08-28,26
2022-08-28,69
2022-08-28,74
2022-08-28,53
2022-08-28,67
2022-08-28,30
2022-08-28,38
2022-08-28,100
2022-08-28,60
2022-08-28,25
2022-08-28,146
2022-08-28,76
2022-08-28,56
2022-08-28,41
2022-08-28,76
2022-08-28,7
2022-08-28,8
2022-08-28,35
2022-08-28,42
2022-08-28,78
2022-08-28,54
2022-08-28,93
2022-08-28,56
2022-08-28,37
2022-08-28,19
2022-08-28,85
2022-08-28,22
2022-08-28,26
2022-08-28,49
2022-08-28,32
2022-08-28,29
2022-08-28,38
2022-08-28,31
2022-08-28,26
2022-08-28,28
2022-08-28,105
2022-08-28,20
2022-08-28,91
2022-08-28,55
2022-08-28,88
2022-08-28,83
2022-08-28,52
2022-08-28,29
2022-08-28,10
2022-08-28,183
2022-08-28,21
2022-08-28,94
2022-08-28,168
2022-08-28,46
2022-08-28,33
2022-08-28,79
2022-08-28,57
2022-08-28,56
